p,VI,type,num_edge_error,num_edge,edge_error_rate,num_ans_error,ans_error_rate,num_ans
0.65,0.30690301784978413,I_3,3770,15156,0.24874637107416206,2577,0.5100950118764845,5052
0.65,0.3860672362652099,I_4,3378,15156,0.22288202692003167,1652,0.6539984164687253,2526
0.65,0.19257301436821894,I_5,3119,15160,0.20573878627968337,1146,0.7559366754617414,1516
0.65,0.1477672027540611,I_6,2903,15165,0.19142762940982525,802,0.7932739861523245,1011
0.65,0.5140419260027268,I_2,4334,15154,0.2859970964761779,4334,0.2859970964761779,15154
0.65,0.3223155775484067,I_3,3664,15156,0.2417524412773819,2555,0.5057403008709422,5052
0.65,0.16824461703785062,I_4,3232,15156,0.21324887833201372,1607,0.6361836896278702,2526
0.65,0.2153917946746475,I_5,3128,15160,0.20633245382585752,1145,0.7552770448548812,1516
0.65,0.1272592529422189,I_6,2938,15165,0.19373557533794922,811,0.8021760633036598,1011
0.65,0.6323268225331062,I_2,4367,15154,0.2881747393427478,4367,0.2881747393427478,15154
0.65,0.29465667894129516,I_3,3767,15156,0.24854842966481921,2597,0.5140538400633412,5052
0.65,0.3499754190735385,I_4,3472,15156,0.22908419107944047,1678,0.6642913697545526,2526
0.65,0.08011207530542203,I_5,3161,15160,0.20850923482849604,1138,0.7506596306068601,1516
0.65,0.13548603646071145,I_6,2952,15165,0.1946587537091988,802,0.7932739861523245,1011
0.65,0.33627833994934614,I_2,4161,15154,0.27458096872112975,4161,0.27458096872112975,15154
0.65,0.40249401363666615,I_3,3733,15156,0.24630509369226708,2571,0.5089073634204275,5052
0.65,0.24541228493283548,I_4,3461,15156,0.22835840591185008,1666,0.6595407759303247,2526
0.65,0.19261775877710877,I_5,3138,15160,0.2069920844327177,1126,0.7427440633245382,1516
0.65,0.13939687992936053,I_6,3024,15165,0.19940652818991098,820,0.811078140454995,1011
0.7000000000000001,0.3429435115173559,I_2,4073,15154,0.26877392107694337,4073,0.26877392107694337,15154
0.7000000000000001,0.16821488775822657,I_3,3289,15156,0.21700976510952757,2305,0.4562549485352336,5052
0.7000000000000001,0.053412988511800076,I_4,2823,15156,0.18626286619160728,1430,0.5661124307205068,2526
0.7000000000000001,0.10067869344768557,I_5,2463,15160,0.162467018469657,1001,0.6602902374670184,1516
0.7000000000000001,0.026713901718178123,I_6,2240,15165,0.14770853939993406,710,0.7022749752720079,1011
0.7000000000000001,0.36694340841537904,I_2,4072,15154,0.26870793189916853,4072,0.26870793189916853,15154
0.7000000000000001,0.18645705654918382,I_3,3353,15156,0.22123251517550804,2330,0.46120348376880443,5052
0.7000000000000001,0.026713901718178123,I_4,2868,15156,0.1892319873317498,1464,0.5795724465558195,2526
0.7000000000000001,0.026713901718178123,I_5,2548,15160,0.16807387862796833,984,0.6490765171503958,1516
0.7000000000000001,0.053412988511800076,I_6,2215,15165,0.14606000659413124,697,0.6894164193867458,1011
0.7000000000000001,0.5047617937947899,I_2,4177,15154,0.2756367955655272,4177,0.2756367955655272,15154
0.7000000000000001,0.15987689480339412,I_3,3301,15156,0.21780153074689892,2312,0.4576405384006334,5052
0.7000000000000001,0.053412889081288356,I_4,2886,15156,0.1904196357878068,1471,0.5823436262866192,2526
0.7000000000000001,0.0,I_5,2538,15160,0.1674142480211082,981,0.6470976253298153,1516
0.7000000000000001,0.04726629762067823,I_6,2253,15165,0.14856577645895153,703,0.695351137487636,1011
0.7000000000000001,0.42029663216982915,I_2,4094,15154,0.27015969381021515,4094,0.27015969381021515,15154
0.7000000000000001,0.1682436266043143,I_3,3303,15156,0.2179334916864608,2277,0.4507125890736342,5052
0.7000000000000001,0.1272892832007504,I_4,2925,15156,0.19299287410926366,1493,0.5910530482977039,2526
0.7000000000000001,0.0,I_5,2661,15160,0.17552770448548813,1006,0.6635883905013192,1516
0.7000000000000001,0.100589895428221,I_6,2319,15165,0.152917903066271,717,0.7091988130563798,1011
